name_song,lyric,label
Vàm Cỏ Đông,"Ơ tận sông Hồng em có biết Quê hương anh cùng có dòng sông Em mãi gọi với lòng tha thiết Vàm có đông, ơi vàm có đông Ơ ơi vàm có đông, ơi hỡi dòng sông Nước xanh biêng biếc chẳng đổi thay dòng Đuổi Pháp đi rồi nay đuổi Mỹ sâm lăng Giặc đi đời giặc sông càng xanh trông Vàm có đông đầy, vàm có đông đầy Ta quêt giữa từng chiếc ruộng tầm ngưỡi cây rầm Từng thuở ruộng người đen màu mơ Và dòng sông trong hóa quanh nắng Vàm có đông đầy, vàm có đông đầy Ta quêt giữa từng mái nhà nẹp dưới săn dừa Từng con người làm nên lịch sử Từng mỗi tình hóa hẹn sớm trưa Ở tận sông Hồng em có biết Quế hương anh cũng có dòng sông Em mãi gọi với lòng tha thiết Vàm có đông đầy, vàm có đông đầy Ơi vàm có đông ơi hỡi dòng sông Có anh du kích dùng càm kiên cường Lẫn ánh trăng mờ băng lửa đàn qua sông Vĩ tan cầu dặn cứ gì quê hương Vĩ tan cầu dặn cứ gì quê hương Vam có đông đầy, vam có đông đầy Ta quêt giữa từng chiếc xuồng tắm lưới cây rầm Từng phố ruộng người đen màu mờ Và dòng dòng trong bát quanh năm Vam có đông đầy, vam có đông đầy Ta quêt giữa từng mái nhà nẹp dưới săn dừa Từng con người làm nên lịch sử Từng mối tình hóa hẹn sớm trưa Ở tận sông Hồng em có biết Quê hương anh cùng có dòng sơn Em mãi gọi với lòng tha thiết Vam có đông ơi, vam có đông Vam có đông ơi, vam có đông Hạnh Phúc Máu Hạnh Phúc Máu",yêu thương
Trái Tim Không Ngủ Yên,  Nếu em nói em muốn xa anh Là thật ra em mong rất gần Còn em nói đã muốn quên anh rồi Là trong tim em luôn nhớ anh Rồi một ngày vắng em bước chân buồn tanh Rồi từng ngày nhớ anh trái tim không ngủ yên Thôi xin em hãy gần rồi như ngày mới quen nhau Thôi xin em hãy hờ hứng như là đã xa lâu Nếu em nói em muốn xa anh Là thật ra em mong rất gần Còn em nói đã muốn quên anh rồi Là trong tim em luôn nhớ anh Nếu em nói em muốn xa anh Là thật ra em mong rất gần Còn em nói đã muốn quên anh rồi Là trong tim em luôn nhớ anh Rồi một ngày vắng em bước chân buồn tanh Rồi từng ngày nhớ anh trái tim không ngủ yên Thôi xin em hãy gần rồi như ngày mới quen nhau Thôi xin em hãy hờ hứng như là đã xa lâu Nếu em nói em muốn xa anh Là thật ra em mong rất gần Còn anh nói đã muốn quên em rồi Là trong tim anh luôn nhớ em ,yêu thương
Duyên Tình, Biết nhau giữa đô trăng trồng Nhớ nhau dưới biệt ma trên non ở vắng tim Ơ... thương nhau thì mầm bánh buồn cao cũng nên duyên Biết nhau lúc gặp bên đường Bên nhau ngay thật mà yêu thương ở sớm chiều Ơ... thương nhau thì ta biết để đâu chứ cho vừa Ơ... Ơ... Trăng thang áo sâu hay nhà cao Mà chỉ hãng anh chút cong xanh về sau Về sau ý về sau Trăng thang mác vấn em hồng tươi Ây cũng không ngoài nết na em trăng đường Trăng đường ý trăng đường Biết nhau cũng bởi tâm hồn Bên nhau cũng bởi ma đôi câu ý đao vàng Ơ... đôi ta cùng say đắm tình thương chứ lâu dài Ơ... Ơ... dài Biết nhau giữa độ trăng trời Nhớ nhau dưới biển ma trên đòn ơ vấn tim Ơ... Ơ... Ơ... Thương nhau thì mấm bánh buồn cao cũng nên duyên Ừ... duyên Biết nhau lúc gặp bên đường Bên nhau ngay thật mà yêu thương ơ sóng chiều Ơ... Ơ... Ơ... Thương nhau thì ta biết để đâu chứ cho vừa Ơ... Ơ... Ơ... Chẳng tham ao sâu hay nhà cao Mà chỉ hãng anh chút công danh về sau Về sau ý về sau Chẳng tham má vấn em hồng tươi Ây cũng không ngoài nét na em trầm đường Trầm đường ý trầm đường Biết nhau cũng bởi tâm đồ Nên nhau cũng bởi ma đôi cầu ý đá hoa Ơ... Ơ... Ơ... Đôi ta cùng giấy đắm tình thương chứ lâu dài Ơ... Ơ... Ơ... Đôi ta cùng giấy đắm tình thương chứ lâu dài Ơ... Ơ... Ơ... Ơ... Ơ... Ơ... Đôi ta cùng giấy đắm tình thương chứ lâu dài Ây cũng không ngon tới nắng Ây cũng không ngon tới nắng Ây cũng không ngon tới nắng Ây cũng không ngon tới nắng Ây cũng không ngon tới nắng,yêu thương
Chồng Em,"Chồng em không béo không thon
không dài không ngắn cũng vừa đủ xài
Chồng em không thấp không cao thích chơi thể thao môn nào cũng xào Đk Chồng là chồng chồng em như siêu nhân ba đầu sáu cánh
giỏi ngoài từ ruộng nương
đến việc nhà phơi đồ rửa chén
Chiều chiều ra bờ ao tìm mớ rau câu vài con cá
có ai giỏi giang bằng tự hào là chồng của em Chồng em lễ phép siêng năng
không rượu chè gái gú ba mẹ vợ yên lòng.
Chồng em vất vả không than chăn gối hiên ngang đến hẹn trả bài. Đk Chồng là chồng chồng em như siêu nhân ba đầu sáu cánh giỏi ngoài từ ruộng nương
đến việc nhà phơi đồ rửa chén
Chiều chiều ra bờ ao tìm mớ rau câu vài con cá có ai giỏi giang bằng tự hào là chồng của em.",vui 
Đưa Em Về Hà Tĩnh,"Em ơi anh mời em về
Thăm quê hương anh Hà Tĩnh
Sông Lam và Hồng Lĩnh
Níu bước chân người đi
Em ơi anh mời em về
Bên dòng La xanh mát
Thiên Cầm nghe biển gọi
Những chuyến tàu khơi xa
Mà tình sâu nghĩa nặng
Mênh mang những câu hò
Về bên anh em về cùng anh
Quê anh non nước hữu tình
Mùa trăng lên trên bến Tam Soa
Anh đưa em về Nghi Xuân
Mà nghe ca trù Cổ Đạm
Giang Đình giang tay đón bạn
Hồng Lĩnh bát ngát mây bay
Về bên anh em về cùng anh
Anh thương anh nhớ quê nhà
Về cùng anh hát giọng đò đưa
Mẹ cha đêm ngày mong đợi
Đợi anh về về cưới cô dâu
Qua sông em bước qua cầu
Áo The màu anh bước theo sau
Qua Sông xúng xính cơi trầu
Bà con hai họ đón mừng cô dâu
Em ơi anh mời em về
Thăm quê hương anh Hà Tĩnh
Sông Lam và Hồng Lĩnh
Níu bước chân người đi
Em ơi anh mời em về
Bên dòng La xanh mát
Thiên Cầm nghe biển gọi
Những chuyến tàu khơi xa
Mà tình sâu nghĩa nặng
Mênh mang những câu hò
Về bên anh em về cùng anh
Quê anh non nước hữu tình
Mùa trăng lên trên bến Tam Soa
Anh đưa em về Nghi Xuân
Mà nghe ca trù Cổ Đạm
Giang Đình giang tay đón bạn
Hồng Lĩnh bát ngát mây bay
Về bên anh em về cùng anh
Anh thương anh nhớ quê nhà
Về cùng anh hát giọng đò đưa
Mẹ cha đêm ngày mong đợi
Đợi anh về về cưới cô dâu
Qua sông em bước qua cầu
Áo The màu anh bước theo sau
Qua Sông xúng xính cơi trầu
Bà con hai họ đón mừng cô dâu
Qua Sông xúng xính cơi trầu
Bà con hai họ đón mừng cô dâu
Quê hương biết mấy ân tình
Ta đưa nhau về ơi bạn mình ơi",vui  
Đêm Gành Hào Nghe Điệu Hoài Lang (Xuân Phát Tài 9),"Dưới trăng dòng sông trôi rất dịu dàng
Như dải lụa vàng xuôi về phương Đông
Dòng sông trôi trôi rất dịu dàng
Gành Hào ơi
Nửa đêm ai hát lên câu Hoài Lang
Vầng trăng nghiêng xuống trên vạt rừng tràm
Dây tơ đàn kìm buông thiết tha
Đưa cung đàn về trên bến xa
Đường dù xa ong bướm
Xin đó đừng phụ nghĩa tào khang
Đêm luống trông tin bạn
Ngày mỏi mòn như đá vọng phu
Vọng phu vọng luống trông tin chàng
Đêm Gành Hào nhớ điệu Hoài Lang
 ai ca dưới ánh trăng này
Dưới ánh trăng này
Rừng đước mênh mông
Đêm Gành Hào chợt thương nhớ ai
Ngày ấy ra đi
Con sông buồn tím một dòng trôi
Bạc Liêu ơi có nhớ chăng ai
Có nhớ chăng
Thuở ấy thanh xuân
Trăng Gành Hào tròn như chiếc gương
Giờ tóc pha sương
Qua Gành Hào tiếc một vầng trăng
Nhớ điệu Hoài Lang
Dưới trăng dòng sông trôi rất dịu dàng
Như dải lụa vàng xuôi về phương Đông
Dòng sông trôi trôi rất dịu dàng
Gành Hào ơi
Nửa đêm ai hát lên câu Hoài Lang
Vầng trăng nghiêng xuống trên vạt rừng tràm
Dây tơ đàn kìm buông thiết tha
Đưa cung đàn về trên bến xa
Đường dù xa ong bướm
Xin đó đừng phụ nghĩa tào khang
Đêm luống trông tin bạn
Ngày mỏi mòn như đá vọng phu
Vọng phu vọng luống trông tin chàng
Đêm Gành Hào nhớ điệu Hoài Lang
 ai ca dưới ánh trăng này
Rừng đước mênh mông
Đêm Gành Hào chợt thương nhớ ai
Ngày ấy ra đi
Con sông buồn tím một dòng trôi
Bạc Liêu ơi có nhớ chăng ai
Thuở ấy thanh xuân
Trăng Gành Hào tròn như chiếc gương
Giờ tóc pha sương
Qua Gành Hào tiếc một vầng trăng
Nhớ điệu Hoài Lang
Giờ tóc pha sương
Qua Gành Hào tiếc một vầng trăng
Nhớ điệu Hoài Lang
Giờ tóc pha sương
Qua Gành Hào tiếc một vầng trăng
Nhớ điệu Hoài Lang
Giờ tóc pha sương
Qua Gành Hào tiếc một vầng trăng",buồn 
Tìm Lại Người Xưa,"Xuôi chuyến xe anh về
Nhà quen xưa miền Trung
Nhớ bóng tre quê nghèo
Bóng dừa nghiêng lá gió reo
Lòng bồi hồi nao nao
Con đường xưa còn đó
Mà người xưa có còn không
Hay đã đi theo chồng
Về nơi xa thật xa
Anh muốn thăm một lần
Cho lòng vơi bớt bâng khuâng
Trọn gần mười năm qua
Anh vẫn còn ray rứt
Vì trời xui khiến anh bội thề
Bao năm dần trôi
Tưởng đời em đã đổi
Chờ chi anh ơi
Qua thời con gái rồi
Anh liếc mắt nhìn em
Sao em buồn không nói
Còn giận là còn thương
Còn đau là còn nhớ
Chuyện tình đã quên
Đừng nên kéo dài thêm
Thôi cho anh xin được nói câu tạ lỗi
Đời riêng anh đây
Đã một lần bước vội
Anh trách chi anh
Duyên đời bao lầm lỡ
Còn nặng tình xưa
Vừa đau buồn duyên số
Mình tìm gặp nhau
Đừng thức lại tình đau
Thôi cố quên chuyện buồn
Vùi dư âm ngày xưa
Biết nói sao cho vừa
Chuyện tình như nắng như mưa
Những ước nguyện ngày xưa
Anh đừng ghi vào nhớ
Tình duyên kết xe do trời
Bao năm dần trôi
Tưởng đời em đã đổi
Chờ chi anh ơi
Qua thời con gái rồi
Anh liếc mắt nhìn em
Sao em buồn không nói
Còn giận là còn thương
Còn đau là còn nhớ
Chuyện tình đã quên
Đừng nên kéo dài thêm
Thôi cho anh xin được nói câu tạ lỗi
Đời riêng anh đây
Đã một lần bước vội
Em trách chi em
Duyên đời bao lầm lỡ
Còn nặng tình xưa
Vừa đau buồn duyên số
Mình tìm gặp nhau
Đừng thức lại tình đau
Thôi cố quên chuyện buồn
Vùi dư âm ngày xưa
Biết nói sao cho vừa
Chuyện tình như nắng như mưa
Những ước nguyện ngày xưa
Anh đừng ghi vào nhớ
Tình duyên kết xe do trời
Những ước nguyện ngày xưa
Anh đừng ghi vào nhớ
Tình duyên kết xe do trời",nhớ nhung 
Cô Đơn Tình Tôi SC,"Bao lá thu vàng, là bấy nhiêu niềm nhớ. Biết em có đợi chờ, hàng cây đứng bơ vơ. Chuyện ngày xưa hai đứa, vẫn chờ nhau trên lối này. Thẹn thùng trao môi hôn, nồng nàn hương đắm say.
Em đã xa rồi, mình mất nhau từ đó. Phố xưa vắng một người, đường khuya dấu chân qua. Một người mang thương nhớ, nửa vầng trăng treo lững lờ. Một người nơi xa xôi, tình ngăn cách đôi bờ. 
Đoạn buồn nào ta đi, bao câu ước thề, nay em quên lối về. Để mình anh cô đơn, giữa phố đông người,lòng buồn dâng tái tê. Tìm đâu trao hơi ấm bàn tay. Tìm nhau khi vai sát bờ vai. Hứa yêu nhau hoài, ai ngờ tình nhạt phai. A3.
Duyên đã không thành, người đã vui tình mới. Tiếc chi cũng muộn rồi, giờ đôi đứa đôi nơi. Đợi chờ chi em hỡi tiếc ngày vui qua mất rồi. Để tình tôi cô đơn, nhớ nhau hoài người ơi.",buồn 
Danh Lợi Phù Du,"Đời là một dòng sông chảy mãi, với bao u hoài tháng năm trôi dài Đời chỉ là phù du hư ảo, khiến ta suốt đời khát khao Lòng người còn đây bao dối gian Tình đời thì vẫn mau đổi thay Bạc tiền làm đánh mất lương tâm, làm mắt u mờ 
Còn buồn làm gì bạn thân hỡi Hãy vui lên đi, khi có nhau trong đời Chỉ cần một bàn tay thân ái, sẻ chia những niềm khổ đau Đừng vì đồng tiền ta đổi trao, để rồi trượt dài trong hố sâu Tình người thật quý giá bao nhiêu, trong suối cõi đời.
Cuộc đời là sóng gió bão táp vẫn cứ mãi luôn chờ ta Thử thách khiến ta phải âu sầu Dòng đời thì cứ tiếp nối mãi, gió sẽ cuốn ta về đâu Cuộc đời nào ngày mai ai biết Danh lợi phù phiếm, bạc tiền phù du Mà mọi người thường luôn mong muốn Mong chờ gì nữa, khi một ngày mai Chẳng còn lại gì nữa trên đời.",buồn 
U Khúc Mùa Đông 2,"Mùa đông nay đã về niềm vui khắp muôn nơi, chào đón Chúa giáng sinh nơi hang lừa nhỏ bé. Chợt nhớ Noel nào quỳ bên giáo đường xưa, được quen biết tên em, ước mơ giờ đã xa. Đk Còn nhớ không em, ngày lễ Noel cùng bước bên nhau vui cười nơi hang đá. Gió khẽ đưa tóc em trong chiều, ngất ngây say chiếc hôn ban đầu mùa đông ấm áp. Tiếng chuông vang khắp ngôi giáo đường, Chúa đêm nay xuống thăm gian trần, ước mong sao xin cho con được bên người con yêu. 
Giờ vẫn nơi giáo đường, nhìn những đôi tình nhân, hạnh phúc tay trong tay bao nghẹn ngào chua xót. Tình ta nay đã phai,  yêu thương chứa chan, giờ đã theo mây bay. Gợi khúc buồn mùa đông.",vui 
Nơi Đảo Xa ,"Nơi anh đến là biển xa, nơi anh tới ngoài đảo xa
Từ mảnh đất quê ta giữa đại dương mang tình thương quê nhà
Đây Trường Sa, kia Hoàng Sa
Ngàn bão tố phong ba đã vượt qua vượt qua.
Lướt sóng con tầu mang tín hiệu trong đất liền
Mắt em nhìn theo con tàu đi xa mãi
Giữa nơi biển khơi đang nở rộ ngàn bông hoa san hô
Cánh hoa đỏ thắm bao hy vọng anh gửi về tặng em.
Ơi ánh mắt em yêu như biển xanh như trời xanh trong nắng mới
Nhớ cả dáng hình em mùa gặt nặng đôi vai
Sóng ru mối tình đời thuỷ thủ càng thêm vui
Đây con tầu xa khơi, đây con tầu xa khơi.
Vầng trăng sáng trên biển xa, vầng trăng sáng ngoài đảo xa
Vẳng nghe tiếng ngân nga ru lòng ta bao  ca quê nhà
Đây Trường Sa, kia Hoàng Sa
Quần đảo đứng hiên ngang thiên hùng ca ngời sáng.
Tháng năm con tầu quen sóng cả quen gió biển
Nước da màu nắng tươi giòn thêm ánh thép
Cánh chim hải âu bốn mùa về cùng anh vui ra khơi
Cánh hoa biển trắng là kỷ niệm anh gửi về tặng em.
Đây súng khoác trên vai trăng đầu núi soi hình anh đang đứng đó
Nhắn về đất liền cánh buồm chở đầy tin yêu
Sóng ru mối tình đời thuỷ thủ càng thêm yêu
Đây con tầu xa khơi, đây con tầu xa khơi.",vui  
