name_song,lyric,label
Caraoke,ca hát đào mic đừng yên ca ố kê phố đi dạo quanh phố nhạc bật tưng tưng xóm làng khí tưng bừng chân ú oà hàng đông khui lon hơi tê tê tròn xoe đôi mắt nai dường khí hơi sai hăng hái sao kia trông bi buồn vui bờ vui bến sao sao cau âu lo mời góp vui bướm xinh cành én bay la đà đừng buồn ca ố kê ca hát đào mic đừng yên ca ố kê cá kê cà rá ô kê cà rá ô kê cà rá ô kê sầu tím thiệp hồng hát sầu tím thiệp hồng hát bấm chuyền mic khí hơi chùng bấm nhạc sung sung coi khui lon hơi tê tê tròn xoe đôi mắt nai dường khí hơi sai hăng hái sao kia trông bi buồn vui bờ vui bến sao sao cau âu lo mời góp vui bướm xinh cành én bay la đà đừng buồn ca ố kê ca hát đào mic đừng yên ca ố kê cá kê kê ô kế ca ố kê kê ố kê cá kê kê ô kế ca ố kê kê ô kê buồn vui bờ vui bến sao sao cau âu lo mời góp vui bướm xinh cành én bay la đà đừng buồn ca ố kê ca hát đào mic đừng yên ca ố kê cá kê,vui
Ngày Về Xa Xôi,tết xuân mai đào nở xứ vơi mẹ quê rét lắm ước quanh bếp hồng quây quần bữa cơm sum vầy hứa định chẳng buồn tết quê dòng ta náo nức quê mắt ướt cay mong gia đình đoàn viên kia tiếng pháo ngập trời rối bời bồi hồi tết xưa nằm im lim vòng mẹ trông nồi bánh chưng bếp than hồng mau tóc mẹ bạc trải mưa thấm nắng dáng còng lưng phương trĩu thương bao xuân gạt mắt rơi xôi hứa định chẳng buồn tết quê dòng ta náo nức quê mắt ướt cay mong gia đình đoàn viên kia tiếng pháo ngập trời rối bời bồi hồi tết xưa nằm im lim vòng mẹ trông nồi bánh chưng bếp than hồng mau tóc mẹ bạc trải mưa thấm nắng dáng còng lưng phương trĩu thương bao xuân gạt mắt rơi xôi,buồn
Cười Vui Lấy Vía,lang thang xuân dưng lo ngại lo thân kinh doanh nằm ế chuyên sao may mắn vía phát tài thành công tiền tiêu xài suốt chăm học học tài thi phận bao đêm đèn khuya luyện thi hy vọng thi vía tú tài cũ dần hay bây ta cười hên vạn khởi đầu ta tươi cười may mắn bắt đầu nụ cười sáu bảy tám chín mười nụ cười mười vía vía vía nụ cười cười vui vía vía nụ cười mười vía vía xuân ta hẹn nụ cười sáu bảy tám chín mười trai nâng tạ rất chăm sao lặn tăm dáng xinh keo lỳ sao nhân duyên hay oăm sao cố gắng hạnh phúc vía may bây vía vía vía thành công vía học vía tình duyên vía khoẻ mùa xuân lắng lo cũ dần hay bây ta cười hên vạn khởi đầu ta tươi cười may mắn bắt đầu nụ cười sáu bảy tám chín mười cười vía vía hên vạn khởi đầu ta tươi cười may mắn bắt đầu nụ cười sáu bảy tám chín mười nụ cười mười vía vía vía nụ cười cười vui vía vía nụ cười mười vía vía xuân ta hẹn nụ cười sáu bảy tám chín mười cười vui vía vía vía vía nụ cười cười vui vía vía nụ cười cười vui vía vía vía xuân ta hẹn nụ cười sáu bảy tám chín mười cười vui vía vía vía cười vui vía cười vui vía vía vía,vui
Lấm Lem Êm Ấm (Mai! Má Về!),chân lấm lem lấm lem tết lấm lem đền êm ấm ta niềm vui trở gia đình mong ngóng ta trở cố gắng vui mùa xuân ngập tràn cảm xúc bồi hồi tết bắt đầu lấm bẩn đời may mắn cố gắng đường quen hiện mắt cành hoa tỏa hương ngập trời háo hức chuyến xe phiên chợ đông áo hàng quán nô nức rất đông hóa tết chân lấm lem lấm lem tết lấm lem đền êm ấm ta niềm vui trở gia đình mong ngóng ta trở cố gắng vui lắng giọng rất đỗi quen háo hức quây quần bếp hồng thời gian trôi rất đời biến đổi ngờ tết hy vọng chờ mong tết mẹ màn hình cười gian khó gia đình sum vầy hóa tết chân lấm lem lấm lem tết lấm lem đền êm ấm ta niềm vui trở gia đình mong ngóng ta trở cố gắng vui đi mấy lẽ nỗ lực ta ta bảo vệ ta yêu thương lấm bẩn hy vọng chân lấm lem lấm lem tết lấm lem đền êm ấm ta niềm vui trở gia đình mong ngóng ta trở cố gắng vui la la la lá la la la la lá la tết lấm lem đền êm ấm ta niềm vui trở gia đình mong ngóng ta trở cố gắng vui ta niềm vui trở gia đình mong ngóng ta trở lấm bẩn tết,vui
Dấu Chân Đầu Tiên,xưa đôi bàn chân bé chạy lăng xăng hè siêu hùng mẽ hay phụ mẹ đẹp mấy thời gian khôn chạy ôm mẹ mùa xuân đi thầm mơ ước ta đón tết thời gian trôi thay đổi khoảnh khắc vui buồn đời mãi di dời tình thân tim bao tình yêu bất biến bàn chân đi khắp miền in dấu chân ta đầu tiên nuôi dưỡng ước mơ to bé thích chạy nhảy thích hay bày trò nét bút nguệch ngoạc ta vẽ thành ước mơ gạch cũ sân khấu trở thành per cảnh vật thay đổi vững bền tình yêu gia đình tim thời gian lặng im trôi bao thăng trầm phim mong thăm dạo sao xuân hạ thu đông bao nhiêu hoài bão dự định xong bao nắng bao trở gió thân yêu ta mãi hành trình đời ta đi khắp phương trời quý giá bao thời sóng gió mãi chẳng hề phai phôi thời gian trôi thay đổi khoảnh khắc vui buồn đời mãi di dời tình thân tim bao tình yêu bất biến bàn chân đi khắp miền in dấu chân ta đầu tiên ta chăm đời nề hà mong kiếm khoản an nhàn già bao nhiêu ta bao nhiêu ta bao nhiêu bôn nam bắc sương gió đi đông tây tình yêu gắn bó chí bao lung lay gia đình kỉ niệm bền y viên gạch giàu hay hèn thời gian trôi vạn vật đổi khoảnh khắc vui buồn đời mãi di dời tình thân tim trùng khơi muôn lối tình yêu bất biến bàn chân đi khắp miền in dấu chân ta đầu tiên xuân hạ thu đông bao nhiêu hoài bão dự định xong bao nắng bao trở gió thân yêu ta mãi trùng khơi muôn lối tình yêu bất biến bàn chân đi khắp miền in dấu chân ta đầu tiên,yêu thương
Tết Ổn Rồi,mẹ dọn sân dọn kèm quà tết quê mẹ băn khoăn lo lắng mẹ ổn ổn khó khăn nhường miễn tết bánh quà mẹ cười hay ước khát khao mẹ tết chẳng xôi đứa khỏe ổn tết thành phố tết miền quê tết ta kề kề ta vui cười khỏe tết ổn sao tết vui sao sum vầy gia đình sức khỏe ta tết ổn vội vàng dọn dẹp khắp sân lau dọn bếp pha trà thu xếp nghỉ chân yêu trở khỏe vui cười tết hay khỏe tết thành phố tết miền quê tết ta kề kề ta vui cười khỏe tết ổn sao tết vui sao sum vầy gia đình sức khỏe ta tết ổn mẹ rất cố gắng êm xuôi quyết tâm dốc sức công ổn sao khỏe trở tất ổn trọn vẹn lẽ hay yên tâm hứa khỏe trở tết tết đi vẻ vang khó li bì ta quý giá khỏe tết ổn sao tết vui sao sum vầy gia đình sức khỏe ta tết ổn,vui
Thảnh Thơi Lướt Tết,ngập ánh nắng ấm rộn ràng đàn chim hót vang mùa xuân đàn trẻ khoe áo tung quên đi cũ vô tri cười há ha rộn ràng chợ háo hức mừng vui sắm tết dòng xe bon bon hoa mai quất đào tết thảnh thơi nghỉ ngơi gia đình vui tết nhẹ nhàng tết nhẹ nhàng sẵn sàng tài lộc trang tết nhẹ nhàng tết nhẹ nhàng hạnh phúc ngập tràn hoàn thiện cũ dở dang thảnh thời lướt lướt tết chào mừng chuyên cũ quên gia đình đón tết thảnh thơi tạm biệt cũ tất bật tả tơi thảnh thời lướt lướt tết chào mừng chuyên cũ quên gia đình đón tết xả hơi cũ lướt tiktok kiếm outfit tết review địa check in chào tạm biệt deadline thảnh thơi lướt tết cảm nhẹ vai trend tóc màu tây kiếm phim tết đám hay nhạc xuân hot ghép capcut giật giật khó lướt tiktok xu hướng cập nhật muôn hoa đua nở khắp khí đoàn viên cảm giác bớt vơi sẵn sàng chốt kèo mời tết game nhẹ nhàng ta mong tài lộc món ngon ta học cũ coi nháp đời rộng ta lướt lướt đi sao cọc chào tạm biệt cũ ta đón tết buồn đau quên sao tập trung đón tết thảnh thơi sao vội tết nhẹ nhàng tết nhẹ nhàng sẵn sàng tài lộc trang,vui
Tết Bên Trong Chiếc Ôm,chiều trở vui sướng gọi mẹ gọi bao vất vả chốc mây bay ôm bé quên bao nhiêu mệt mỏi ngập niềm vui giật bao quên bao thăm câu bao ôm mẹ sao vắng đi ta ngờ thời gian trôi mau ta quên mẹ đằng niềm hạnh phúc ôm ta trở nụ hôn bé mẹ yêu tạ ơn bờ vai chở che bao tiếng cười ấm bếp hồng nồng hạnh phúc mâm cơm tình thân đong bao sẻ chia vòng gia đình ta ngập tràn hạnh phúc bao thăm câu bao ôm mẹ sao vắng đi ta ngờ thời gian trôi mau ta quên mẹ đằng niềm hạnh phúc ôm tết xưa ấm ôm nhắn mẹ tết xong gửi tặng tình cảm ân gắn kết tình thân tết âm niềm vui ta thể hay xe máy đi tia nắng bất kì dãy phố chạy nhảy ôm sông suối ngắn quanh mãi tuôn trào sale sẵn túi giấy mâm cơm gà quà kệ đấy treo tết hôm thành viên tụ họp tất giỏ quà ôm sắm tết niềm vui đong coop chở tết sum vầy bao thăm câu bao ôm mẹ sao vắng đi ta ngờ thời gian trôi mau ta quên mẹ đằng niềm hạnh phúc ôm niềm hạnh phúc,yêu thương
Tết Đi Em Ơi,tết sao chìm đắm câu hát giai điệu viết xong mẹ trông ngóng chờ hoài thằng chẳng hồi chuông vang tết đi êi rượu gà móng ngong xơi quên đi bao muộn phiền thề quên đi bao buồn tết đi êi chén vơi mùi hương bánh chưng gói xong gọi mời tết tết tết tết tết mẹ book vé sắm đồ lẹ nha chờ đợi chờ đợi chờ đợi tết tây chẳng tết ta bridge tết mặc kệ tốn kém hay xôi dọn đồ mau mau mai muộn thề mẹ buồn tết nha chén hem ta mùi hương bánh chưng sao thèm tết tết tết tết,vui
Xuân Ơi,mùa xuân tết rộn ràng bao đắm say mùa xuân yêu thương trái tim đong xuân dịu dàng ngất ngây gió lay cánh mai vàng bay mùa xuân hát khúc hát ngào lũ chim mùa xuân môi thắm tươi thiết tha êm đềm xuân nồng nàn chứa chan lá non gian an lành xuân xuân xuân dáng xuân tuyệt vời buồn vui lắm xuân xuân mộng mơ ríu rít thơ tiếng hát ngây ngô ngập tràn ước mơ xuân xuân xuân sum vầy gia đình vui bình yên ấm áp yêu thương mong mẹ mãi mãi mai sắc xuân đẹp mùa xuân tết rộn ràng bao đắm say mùa xuân yêu thương trái tim đong xuân dịu dàng ngất ngây gió lay cánh mai vàng bay mùa xuân hát khúc hát ngào lũ chim mùa xuân môi thắm tươi thiết tha êm đềm xuân nồng nàn chứa chan lá non gian an lành xuân xuân xuân dáng xuân tuyệt vời buồn vui lắm xuân xuân mộng mơ ríu rít thơ tiếng hát ngây ngô ngập tràn ước mơ xuân xuân xuân sum vầy gia đình vui bình yên ấm áp yêu thương mong mẹ mãi mãi mai sắc xuân đẹp xuân xuân xuân dáng xuân tuyệt vời buồn vui lắm xuân xuân mộng mơ ríu rít thơ tiếng hát ngây ngô ngập tràn ước mơ xuân xuân xuân sum vầy gia đình vui bình yên ấm áp yêu thương mong mẹ mãi mãi mai sắc xuân đẹp,vui
Tết Nhà Là Tết Nhất,đường quê đón tết náo nức đôi chân ta bao nhiêu vui buồn thân tết tết cất bộn bề khắp tết tim hướng tết tết thành phố bon chen đời chẳng thời nghỉ ngơi lẽ khó khăn bao trùm khắp bôn lặn lội tết ca mong chút bánh chút quà đường quê đón tết náo nức đôi chân ta bao nhiêu vui buồn thân tết tết cất bộn bề khắp tết tim hướng tết tết đi chân mong ước ấm no đôi êm xuôi nở hoa lắm gian nan ê chề bao nhiêu buồn lo nụ cười ánh mắt trìu mến thân bao phiền lo nhiên tan dần ta gian nan sao cố gắng gác tết quý giá ta nhạc xuân ngập tràn khí đêm giao thừa pháo nổ nâng ly countdown tivi tạm biệt cũ đi đi xuân chẳng trẻ quấn quýt mùi mai đào mùi quất tết tết đường quê đón tết náo nức đôi chân ta bao nhiêu vui buồn thân tết tết cất bộn bề khắp tết tim hướng tết tết đôi chân ta vững vàng gian khó hay huy hoàng đi khắp gian tim quý giá sum vầy gia đình chào ta đón tết trọn vẹn ta tết thân quen tivi đón tết tết cất bộn bề khắp tết tim hướng tết tết khắp tết tim hướng tết tết,yêu thương
Xuân Miệt Vườn,mai đào khoe sắc thắm đón xuân bình an mùa xuân tưng bừng niềm vui chúc mừng miệt vườn lả lơi câu ca xuân xuân thái hòa ruộng đồng dòng sông quê hương câu hò chan chứa yêu thương tiếng pháo rền vang khắp làng quê gió xuân ngập tràn hứa xuân mẹ xe hoa rước nàng xuân khắp trời mây trẻ thơ cười rộn ràng đôi lứa đẹp tình xuân trao bridge quê miền tây xuân đẹp ngất trời mây cất khúc ca rộn ràng chúc quê no ấm chúc đôi trầu cau duyên thắm mùa xuân an lành,vui
Mang Tết Về Nhà,tài đồ đường tết tết tết bất khắp phường yeah nắng mưa ta sống kí ức xưa đầu ta sách lô đi bây đi mẹ gói bánh dọn đón tết bay bàn trà món cành khổ hoa thịt đông dưa bày pepsi tặng cười tận mùng bố đi bố lân tiếng pháo nổ tiếng trống xinh quên sân chiều tà khoảnh khắc ta tết tu th tu th tết tết tết tết la la la la la la la la la sống trọn khoảnh khắc,yêu thương
Ta Cùng Làm - Tết Càng Lớn,xuân én hẹn mùa tết kế ta xôn xao thân quen áo sửa soạn đẹp thân hay phố mua sắm thân cố gắng trưởng thành chín chắn may mắn sốt sắng tung lăn tăn thời gian ta gia đình phụ giúp tích cực hôm thời tiết lành đào mai rực rỡ cành ta đi chợ sắm mua chút quà kẹo mứt tết tết tết tết tết đi đôi câu dọn dẹp trẻ thành ta tết xưa hân hoan say sưa sum họp thước phim vui quây quần phụ mẹ gói bánh yêu đương xuân xanh bật tivi đi ngân nga karaoke phong lì xì hào tặng mẹ nha chụp ảnh lung linh gia đình selfie xinh xinh tiết trời mùa ôi bé mèo nằm kêu meo meo meo bật tivi tcl xuân hát ngân nga mừng chào tết chào tết rộn ràng tết hân hoan tết khắp trang hoàng đón tết mai vàng đón tết đón tết tết khôn phụ mẹ muối dưa kiệu phụ mua quà biếu thân tết tết tết tết tết trọn sum họp tình thân tết ta tết xưa hân hoan say sưa sum họp thước phim vui quây quần phụ mẹ gói bánh yêu đương xuân xanh bật tivi đi ngân nga karaoke phong lì xì hào tặng mẹ nha chụp ảnh lung linh gia đình selfie xinh xinh tiết trời mùa ôi bé mèo nằm kêu meo meo meo bật tivi tcl xuân hát ngân nga mừng chào tết chào tết rộn ràng tết hân hoan tết khắp trang hoàng đón tết mai vàng đón tết đón tết tết,vui
